,id_bloco,quant_talhoes,area_bloco,safra,mes_colheita,tch_bloco,NDVI_1Q,NDVI_2Q,NDVI_3Q,NDVI_4Q
1782,1373,5,97.56,2018,8.0,36.84,1.661658261435585,2.0550525962228257,1.216594698794661,1.0283177490810183
1783,1376,14,107.72000000000001,2018,9.0,20.03,1.251594957970664,1.7729271191967575,1.2581815950934936,1.2263651613921205
1784,1382,5,85.75999999999999,2018,9.0,54.84,1.8520672800121378,1.6720428669317715,1.0489849184859743,1.0508752209161143
1785,1384,2,8.71,2018,8.0,128.09,1.707522775141306,2.288584205863496,1.5128273594754693,1.5440725956897072
1786,1385,1,8.39,2018,9.0,106.95,1.730132544127694,2.193890086056102,1.7177203346134329,1.4954736080482929
1787,1390,1,8.88,2018,9.0,50.36,1.63535254240036,2.065500033378601,1.9957301796247529,1.1882621740102768
1788,1391,2,17.33,2018,9.0,61.27,1.567171509886759,2.0601346869012493,1.9902596197890774,1.1352001725467575
1789,1393,5,48.31,2018,9.0,50.02,1.7276142462725732,1.9435982261036477,1.303689068542326,1.0893148656239757
1790,1396,3,13.430000000000001,2018,9.0,56.81,1.6197655376262081,1.9179407618096183,1.4962453895795618,1.0802198610760423
1791,1399,13,126.75000000000003,2018,6.0,54.4,1.6785644949032834,1.7961683217461548,1.4308117605543698,1.1713463969341475
1792,1403,1,2.38,2018,8.0,57.39,1.7257425518229952,2.269851734818414,1.481539450853811,1.099876704854584
1793,1404,4,41.85,2018,9.0,48.03,1.3169419990388829,2.015973726452795,2.052812172308185,1.137404044692559
1794,1405,9,60.46,2018,9.0,34.8,1.5170104019472737,1.9216088445836896,1.749121614919254,1.1255443611593314
1795,1406,6,50.86000000000001,2018,7.0,52.98,1.89848279074116,2.28844090976898,1.549246978076467,1.0565758439802648
1796,1410,8,67.64999999999999,2018,9.0,52.4,1.7022294067573442,1.7274300513265914,1.415426512791389,1.199379416194387
1797,1413,3,15.809999999999999,2018,9.0,64.69,1.2441501012056326,2.015590722348845,1.998078239573259,1.2004315686799778
1798,1416,1,1.71,2018,9.0,56.09,1.2268274235813057,1.8579407684943252,1.734966745079575,1.0944729243776097
1799,1417,1,4.88,2018,6.0,81.32,2.0854429976925966,1.810595660520892,1.3740461439426457,1.149342368914572
1800,1418,1,3.08,2018,6.0,89.75,2.0699768481326517,2.0539930059169107,1.234815361071021,1.0180685448468874
1801,1419,6,47.65,2018,8.0,38.56,1.6247036598652114,2.03562852063067,1.2983238435395195,1.151762662573676
1802,1420,4,74.49,2018,9.0,39.22,1.2574597067713578,1.8917106466934697,1.8696058851964379,1.1768581566275114
1803,1421,12,134.51999999999998,2018,5.0,58.87,1.9604704027967217,1.8982183055981134,1.2806138634864477,1.153534926064085
1804,1422,5,42.300000000000004,2018,6.0,68.75,2.1935089641497116,2.0007158518375223,1.2264341202411084,1.0991379539867663
1805,1423,3,20.310000000000002,2018,9.0,53.65,1.2281657077544175,1.8882418624175403,2.007593583117933,1.3993734522148147
1806,1424,4,49.03,2018,6.0,39.47,1.9953027336986868,1.816433685285019,1.1173343175291168,1.2037908295482356
1807,1425,4,45.33,2018,6.0,99.48,2.035706043999132,1.9960815910944736,1.3092637239326166,1.235137749325041
1808,1426,6,25.77,2018,9.0,52.82,1.3995037184351986,1.990866767057165,1.9792880973983618,1.188514558133984
1809,1427,2,12.97,2018,9.0,39.08,1.2252338867644323,1.7254929024257752,1.7501359145971833,1.1727892216133098
1810,1428,4,44.93000000000001,2018,9.0,55.12,1.4961330676588855,1.9701597297286888,2.0279737772092887,1.2820790540082765
1811,1436,15,162.81,2018,10.0,44.84,1.3122048726823132,1.838337166807586,2.0626815209563545,1.3087452156545523
1812,1437,5,63.190000000000005,2018,9.0,39.12,1.4485990504771096,1.7285698472027917,2.03776805655587,1.2628352151151077
1813,1438,2,15.47,2018,10.0,39.09,1.3481097211228832,1.7109477887340896,2.0295582327106763,1.0785781412234585
1814,1442,11,146.23,2018,9.0,63.84,1.5969762209122949,1.8681497140620802,1.9585827827439761,1.423932279945857
1815,1444,3,27.18,2018,10.0,35.68,1.3277836019009857,1.6481611795062872,1.6732588820052934,1.0458262434944312
1816,1445,11,149.22,2018,10.0,44.17,1.3601141332816364,1.7570227789441764,1.8549321943635873,1.17318061128466
1817,1447,8,84.23,2018,8.0,83.56,1.809668531480149,2.3344110998373386,1.8286039952544297,1.1616081745952451
1818,1450,4,63.330000000000005,2018,8.0,79.62,1.5980915541323966,2.2456977157604845,1.6908274837653094,1.1119395807388806
1819,1454,16,208.60000000000005,2018,10.0,52.0,1.697434926606074,1.9289275865371653,1.4670678798842394,1.1725594153038414
1820,1455,3,38.47,2018,9.0,35.2,1.477267069529256,1.6983459897765405,1.6075417967508023,1.1146923865579836
1821,1456,3,35.88,2018,8.0,35.97,1.2513632470996288,1.8493520321061658,1.7709482163418209,1.1447902552522502
1822,1457,3,34.269999999999996,2018,10.0,38.39,1.2151256700826383,1.5634429158203949,1.9709789926403256,1.2042163883041939
1823,1536,1,18.81,2018,7.0,155.96,2.129359997987747,2.327530888080597,1.6871739857535104,1.9084499416947365
1824,1552,2,35.42,2018,10.0,97.78,1.6693189016219636,2.130388287208839,2.317690220048928,1.788917907794116
1825,1562,7,108.33999999999999,2018,8.0,77.68,1.8389735367041091,2.2775873343361925,1.6349736027465847,1.1978405982141047
1826,1567,15,182.75,2018,8.0,80.03,1.816884782841132,2.327006633975619,1.6400146119318788,1.1455543102139825
1827,1570,6,104.73,2018,8.0,49.08,1.458361093205352,2.061504677939649,1.644662882201282,1.151632779444971
1828,1571,5,45.84,2018,10.0,30.17,1.3898589526857201,1.861718718894862,1.8234664991914808,1.0406393717270652
1829,1573,1,14.49,2018,8.0,64.21,1.530752113373409,2.1560438769351085,1.5513569564856688,1.0491195714101047
1830,1574,3,33.77,2018,8.0,75.56,1.8648793801431984,2.2267228123131377,1.4851969537877086,1.0639883040406324
1831,1575,2,15.98,2018,6.0,75.44,1.7271204511384122,2.050018419674709,1.4754109482601212,1.1755847294222224
1832,1579,11,89.36000000000001,2018,9.0,53.83,1.451845018043439,2.031721943089984,1.9473066786452775,1.1380609127762433
1833,1581,3,43.19,2018,6.0,61.86,1.9009065978246489,2.113107420057846,1.269551211585954,1.1368060105028188
1834,1584,11,79.10000000000001,2018,10.0,55.83,1.2967452369466665,1.7448618774628986,2.1201002734308076,1.5089628809642144
1835,1585,4,58.97,2018,8.0,75.24,1.8286171497575279,2.2451990046075734,1.6635705285640956,1.2617172972280233
1836,1586,4,33.940000000000005,2018,8.0,44.77,1.5255157235015764,1.9035807931873292,1.4123433059520418,1.0759306324237512
1837,1587,2,20.68,2018,7.0,173.66,2.2138802992934807,2.3325762803524226,1.9004643414935618,2.04104329260821
1838,1590,4,28.45,2018,8.0,50.17,1.6404268800261306,2.1334575166618306,1.7108067008424168,1.2496322128485935
1839,1636,5,69.08000000000001,2018,9.0,40.06,1.1683355515534897,1.8067917965384344,1.9603636622957992,1.3211462729280006
1840,1637,7,101.38,2018,4.0,53.26,2.260069295067203,1.5657247099149345,1.4061989585146166,1.4268863802774723
1841,1638,4,29.39,2018,9.0,38.54,1.2456108398553996,1.8565036604851213,1.9238090393007936,1.0199379373723185
1842,1641,9,130.03,2018,6.0,97.83,2.139758598421272,2.3559180599474105,1.5981211151377517,1.7506732106239673
1843,1642,12,161.88,2018,6.0,80.22,1.9070655899505256,2.2404838075945595,1.3651166876074061,1.181275795348699
1844,1643,2,18.92,2018,8.0,41.79,1.2879056172402512,2.038022997769689,1.7451680000674372,0.9849903568354164
1845,1644,5,41.42999999999999,2018,4.0,84.72,2.1887939183516827,1.6430209573239343,1.4099746301320484,1.7074728027828305
1846,1646,3,19.97,2018,8.0,39.84,1.4193712751370233,1.995302192007617,1.402791378383501,1.137315047395697
1847,1648,7,25.5,2018,9.0,53.61,1.4781877404412995,2.0404069148694335,1.9229509766306956,1.3528025132721164
1848,1649,1,6.56,2018,9.0,51.19,1.29269626395156,1.9294124882047377,1.9320988884816566,1.0411160743484895
1849,1652,5,60.13,2018,6.0,88.05,1.9953259422494118,2.3694542823743108,1.8530839684265952,1.7777141652111927
1850,1653,2,22.189999999999998,2018,6.0,39.88,1.8094584022196303,1.9087082392621106,1.4683471018026149,1.4564967204952168
1851,1656,6,78.78,2018,9.0,51.23,1.1107660912810675,1.6817617469280233,2.1791521775538714,1.396784074269315
1852,1657,4,65.74000000000001,2018,7.0,52.43,1.590499672567435,2.154526935425557,1.2500843015179217,1.0797565894911618
1853,1661,3,10.95,2018,6.0,117.08,1.9561233132133018,1.7225482807216734,1.3871734078796916,1.5652113131627932
1854,1662,3,20.93,2018,4.0,90.34,2.0411525424233368,1.852262586935181,1.7056971578581126,1.540646631798924
1855,1664,8,73.96999999999998,2018,7.0,108.39,1.9875874686979427,2.2846370957579243,1.6653090981545073,1.809288580005045
1856,1665,3,20.5,2018,9.0,31.05,1.522927434266375,2.0154921140031967,1.9007161181696035,1.37745136929203
1857,1666,26,432.90000000000003,2018,10.0,41.74,1.3419739428595299,1.828876101624564,1.914417507200486,1.3635892103365101
1858,1667,11,108.42999999999999,2018,6.0,104.6,1.907241874859637,2.2607159737094826,1.5643394204220624,1.6808502006931438
1859,1736,3,56.05,2018,4.0,87.81,2.2791080909262087,1.6721657901679796,1.6831693528147484,1.4064982148921292
1860,1737,10,105.36999999999999,2018,7.0,58.59,1.5697956173264678,2.0362334465060696,1.5744174217347235,1.1894275261621574
1861,1739,6,63.98,2018,9.0,37.18,1.4092537308217024,1.763989969643855,1.6046459042139476,1.2979520838833987
1862,1741,17,168.27,2018,9.0,55.02,1.6532211347548245,2.0526018568516378,1.6059925172734342,1.4286487910578773
1863,1742,6,62.48,2018,10.0,43.95,1.4667370153874248,1.7957672636177915,1.6892527823645909,1.1931248211445598
1864,1744,31,338.21999999999986,2018,10.0,41.3,1.3767488906506307,1.812037448297628,1.9417173034818735,1.1594592475209449
1865,1745,17,225.77,2018,10.0,30.72,1.35297353024525,1.7119570807410147,1.6019638532145437,1.1712566044838633
1866,1746,14,145.1,2018,10.0,29.6,1.4789300002855836,1.8883820649351735,1.8208238009546092,1.1797082741423761
1867,1748,4,21.0,2018,7.0,51.68,1.7546580858326704,2.073828775965979,1.5117345540530711,1.1645579911242452
1868,1750,9,139.02,2018,10.0,53.25,1.5419072655355501,1.7273870563171363,1.5047784506488457,1.2851795510596011
1869,1755,2,21.32,2018,10.0,30.29,1.3949181889905757,1.7466430761059848,1.7645745223459592,1.3807876469768408
1870,1756,14,175.98999999999998,2018,5.0,49.04,1.6973408579206273,1.8675598371266615,1.2674379129115476,1.4404502955793865
1871,1758,2,7.92,2018,7.0,61.63,1.8892022734685099,2.1600549076307107,1.7071994639825128,1.5146561178179998
1872,1759,4,22.240000000000002,2018,9.0,86.35,1.6847030654362825,2.039634616925139,1.9161741031133808,1.6266592542156006
1873,1760,3,20.09,2018,9.0,88.86,1.593221361501361,2.012388851646209,1.937780812636332,1.7451288345936198
1874,1761,5,86.38,2018,10.0,41.19,1.141292352187496,1.4791589805231826,2.043158887751434,1.4435401920131339
1875,1762,2,14.879999999999999,2018,7.0,92.68,1.9085269101083964,2.2436802268881166,1.8456432045209281,1.661149111256517
1876,1764,5,46.099999999999994,2018,9.0,38.97,1.1728028643658956,1.6169438603121848,1.969180561428999,1.4707642909420289
1877,1767,5,20.75,2018,10.0,45.3,1.9396856673779932,1.8889176989704741,1.2564057424962187,1.2820821351183862
1878,1768,6,73.87,2018,9.0,36.54,1.332292440369472,1.989052242632428,1.6170393069233093,1.374577962442206
1879,1775,4,21.47,2018,4.0,59.06,2.0083863988883275,1.4781396681441583,1.4449510164724457,1.373859948952512
1880,1776,4,35.85000000000001,2018,7.0,72.01,1.7637380056739569,2.102492816685126,1.2976423183395855,1.434943593348796
1881,1779,7,60.91000000000001,2018,9.0,43.58,1.3041707735407762,1.7744811561861749,1.8560572235936292,1.4578869024617758
1882,1780,8,145.42000000000002,2018,9.0,61.84,1.3498128796789695,1.9854090918275424,1.8953989106039706,1.4818021100213123
1883,1781,10,73.50999999999999,2018,7.0,67.66,1.6770422759937254,2.2129778276478094,1.8129124663107474,1.4256151907283323
1884,1783,4,34.59,2018,7.0,69.87,1.857941045995855,2.2162773082737828,1.7671829845416185,1.490108201195378
1885,1788,4,28.9,2018,9.0,81.62,1.462039356647932,2.146861483516738,1.9455240922154244,1.4311238106035225
1886,1790,6,53.29,2018,7.0,58.82,1.818277647671208,2.2259723302753556,1.6838058725015759,1.3282628458498578
1887,1795,3,16.27,2018,9.0,33.82,1.2533986321824926,1.7696360574083498,1.8678607749017262,1.0889041966488175
1888,1798,7,18.740000000000002,2018,9.0,37.64,1.209363894251827,1.682606810440757,1.6690539117536471,1.1383803564091877
1889,1799,5,61.72,2018,9.0,52.32,1.2826644089321533,1.920276585179809,1.9656167805999751,1.215529445798151
1890,1800,3,43.199999999999996,2018,6.0,94.19,2.178193874751701,2.0427907510341488,1.512615358164957,1.9123501108586498
1891,1801,2,18.61,2018,9.0,40.17,1.2458421893609528,1.9254784394323978,1.727291677719979,1.0069960431194196
1892,1806,2,21.14,2018,9.0,52.74,1.3105561942288335,1.8201077087572815,1.9000063019161622,1.111472131664578
1893,1807,3,16.75,2018,9.0,51.21,1.3893618724218588,2.0752807530248454,1.8055836584788945,1.029172841468287
1894,1812,12,110.10000000000002,2018,4.0,101.85,2.261820769608084,1.735729442124105,1.3344537456002599,1.1334169595264187
1895,1813,4,45.24,2018,9.0,80.65,1.5436358401900765,2.1200731146901868,1.9170271181602372,1.281327469583249
1896,1838,1,10.04,2018,8.0,43.72,1.1687817729591972,1.7525061554437542,1.6254858563356243,1.0586185921661362
1897,1842,4,23.439999999999998,2018,5.0,40.35,1.9091032156401726,1.8082311102451847,1.4245369328939625,1.2510468552570626
1898,1846,7,72.24,2018,8.0,49.2,1.5854443469330217,2.0529506118821894,1.7920389288880387,1.1035687754392922
1899,1848,2,48.79,2018,5.0,57.73,2.2119464599435723,1.9691185036338523,1.313936078109134,1.1944859233078349
1900,1849,10,113.65000000000003,2018,5.0,79.8,1.7564304247988134,1.9670205209674094,1.7411954082397534,1.3554375714622757
1901,1855,10,210.73000000000002,2018,6.0,57.85,1.9262345125403733,1.8315556311519654,1.3236481206783623,1.177205425837795
1902,1857,2,30.189999999999998,2018,8.0,54.15,1.4513536956753612,2.2071298611230006,1.270256424083394,1.0691401990839202
1903,1860,3,38.88,2018,5.0,55.82,1.951487350021866,1.8703635526577123,1.2002373244050242,1.013300930866392
1904,1861,1,6.34,2018,8.0,49.51,1.220709061593685,1.6922746127091566,1.309245271127201,1.352360744033761
1905,1863,4,47.36,2018,4.0,82.79,1.9974328892694024,1.2496966413164754,1.4031729949074672,1.6303545214254553
1906,1870,5,59.18,2018,4.0,81.64,2.1567779080934146,1.3520169461211238,1.4607532429662742,1.736865114378998
1907,1875,5,89.99999999999999,2018,6.0,67.17,1.9254080231082384,1.9709994074072141,1.3039244760321664,1.0285624698037614
1908,1876,2,24.72,2018,5.0,49.26,1.8708082548071787,1.7838032889174495,1.2635917331010276,1.1142587039290195
1909,1881,1,6.13,2018,8.0,50.64,1.3912127659035227,2.126064813385407,1.5604420629981395,0.9046735368548378
1910,1888,2,23.93,2018,4.0,118.58,2.158285831154579,1.8189381378643135,1.9180240666249473,2.188237153546285
1911,1889,9,88.05999999999999,2018,8.0,54.96,1.4934561807935829,2.1756289923150014,1.411585246390093,1.1225645933453232
1912,1890,1,21.69,2018,6.0,116.08,2.0798476483281805,1.9039587784897725,1.587554792349171,0.912882400398593
1913,1938,11,118.30000000000001,2018,9.0,36.21,1.5605707793535255,2.0816861310997887,1.6404393633739556,1.2833113866079238
1914,1939,5,35.06,2018,9.0,33.81,1.362370002419718,2.005204633751965,1.6487575359708686,1.1536413917626946
1915,2040,6,129.29000000000002,2018,10.0,47.16,1.2121352861584387,1.795779465028736,2.123224625083762,1.0827778165803448
1916,2041,1,29.74,2018,4.0,65.76,2.11667499279047,1.570141245477771,1.2445867196306006,1.0288838265886229
1917,2042,7,107.97,2018,4.0,87.33,2.2890495792059866,1.6050947976119252,1.4387993535141503,1.5266694858901826
1918,2044,8,47.949999999999996,2018,10.0,32.7,1.1512218897789197,1.5384541852804752,1.8858247094740255,1.2917810928105964
1919,2045,4,61.92,2018,10.0,48.66,1.0733584756841212,1.5418101504800452,2.244071388234265,1.542968338580755
1920,2048,14,239.95,2018,5.0,88.87,2.2015444963285957,1.7308702524825776,1.361526817260184,1.4774380075368891
1921,2062,4,70.87,2018,10.0,29.34,1.118568865138148,1.572740598946446,2.1971529627644113,1.4367813487417442
1922,2063,15,168.31000000000003,2018,4.0,61.5,1.6395383263223975,1.7459160109990943,1.5066281734852025,1.4111655061059798
1923,2064,4,34.26,2018,10.0,82.96,1.415717690498803,2.0321936878845284,2.402201112691916,1.2010206239600558
1924,2237,8,69.77999999999999,2018,4.0,86.58,2.2306555270640342,1.3569415425614568,1.3425110708196626,1.3538712852112467
1925,2239,4,20.96,2018,10.0,43.64,1.419718751127689,1.7240615071725025,1.731918571992625,1.1031714665872325
1926,2241,1,11.3,2018,4.0,135.27,2.2374209989200935,1.634912849782091,1.6858526349067686,1.331183069131591
1927,2242,4,66.24,2018,4.0,114.63,2.2829652273132974,1.6663455490977035,1.8158752092956056,1.4847018913143373
1928,2244,5,31.17,2018,6.0,82.66,1.8809729543359093,2.0179482021502126,1.7342657986818208,1.1296432821229803
1929,2246,12,71.06999999999998,2018,4.0,58.98,1.8357590305490545,1.4390766992577053,1.5057322422451727,1.2470695242975192
1930,2247,6,40.19,2018,4.0,66.96,2.0107352389071558,1.525182297883656,1.5572269670010706,1.3013680928728828
1931,2248,2,31.47,2018,4.0,82.51,2.144351436075868,1.4778712404527141,1.5624347072391367,1.3346716972483783
1932,2249,8,97.57,2018,5.0,98.66,1.7346926035946688,2.033469599153368,1.741051758866702,1.4937157887582808
1933,2250,10,153.41000000000003,2018,5.0,73.3,2.2512795192662556,1.6282322494135566,1.1685151602632733,1.1923738676327056
1934,2251,2,56.260000000000005,2018,5.0,102.3,2.0973005757051695,2.0583083641338167,1.456255669472662,1.3139144223078034
1935,2252,10,113.76999999999998,2018,7.0,56.66,1.6605312044338623,1.9884640801468518,1.3500999771511286,1.250250284517539
1936,2253,8,123.20999999999998,2018,6.0,60.13,1.766292423559431,1.980321425918543,1.1738706453332457,1.1381499168215998
1937,2255,7,56.65,2018,4.0,108.8,1.946337376621167,1.7438961529877137,1.71413635614253,1.3193804723568188
1938,2256,7,65.79,2018,9.0,48.48,1.4294899676515225,1.7753301529719083,1.9454637728368283,1.3344531046180128
1939,2257,14,140.96,2018,4.0,77.43,2.1145235503483466,1.6012760993559558,1.6608105198231162,1.4219370000491067
1940,2258,5,51.910000000000004,2018,4.0,62.51,2.180584530780404,1.4514355071492426,1.6955268397223258,1.3692076817892689
1941,2261,8,75.78999999999999,2018,10.0,114.97,1.8535747312602893,1.639089970843957,1.5899357763467377,1.194947624511505
1942,2263,6,48.400000000000006,2018,6.0,146.85,2.3762996014045425,2.1849245952940057,1.9035933039630768,1.526469436249914
1943,2265,5,48.96000000000001,2018,5.0,105.38,2.149458798292964,1.8475091109761117,1.5027960485000578,1.1372326479716934
1944,2266,2,18.71,2018,4.0,89.6,2.2556744142124776,1.3723581167273775,1.3203272842055076,1.218022349447122
1945,2270,9,71.6,2018,10.0,49.37,1.6359026150760243,1.8709269415533731,1.7736564852703518,1.2082854948155182
1946,2273,5,33.31,2018,7.0,76.93,1.6815156734114765,2.1425353939133434,1.5703785858072528,1.1146932219406391
1947,2274,12,116.24000000000001,2018,9.0,42.63,1.52069211422991,1.9277398728288926,1.8110905739581837,1.2233670903669442
1948,2275,3,16.86,2018,9.0,63.55,1.5965187190114634,1.8686535067763157,1.7456965163059008,1.316465855206519
1949,2279,5,69.52,2018,4.0,50.77,2.0054106267971408,1.3894458951647926,1.7308334331958941,1.1561795153430163
1950,2336,5,59.28999999999999,2018,6.0,136.02,2.2381971201197524,2.124328433997009,1.761973204452666,1.3043660898777878
1951,2338,13,163.41,2018,6.0,85.26,1.8326189084156448,2.058557241957711,1.7658862930361545,1.657202875833538
1952,2340,7,83.1,2018,5.0,112.22,2.286895901307601,2.116630439274265,1.3390869013180051,1.3151372857780927
1953,2342,4,57.63999999999999,2018,7.0,150.64,2.163489102455972,2.3460831080020847,1.8438310671651208,1.6391335803262488
1954,2345,8,95.94000000000001,2018,7.0,117.82,2.0398396863949166,2.2850382498667257,1.928321617543376,1.7804457685232018
1955,2346,3,34.12,2018,6.0,162.4,2.292686437159912,2.1970482282479504,1.934271007661359,1.5726230205848826
1956,2348,6,76.55999999999999,2018,6.0,79.29,2.0272625290027606,2.26025863518044,1.6415630076010201,1.1677779658565617
1957,2350,9,87.03,2018,6.0,91.42,2.0849224470829673,2.31291254992839,1.7847687198413293,1.3051970886908197
1958,2352,8,83.31,2018,5.0,104.68,2.2595157295946353,2.018133632208416,1.6964601937068138,1.9127643005142658
1959,2357,7,123.12,2018,7.0,87.24,1.7260671476458245,2.211539944123013,1.549984763218934,1.1740943093501444
1960,2360,2,5.22,2018,5.0,84.15,2.1753383074760873,1.8235680673039438,1.2935853887444886,1.2926159668716133
1961,2362,7,79.06,2018,6.0,87.68,2.050035639276259,1.9727841733052225,1.2564612629458727,1.1418334122152287
1962,2363,4,60.38,2018,7.0,107.98,1.9879899597665687,2.267168271875088,1.9696381582684022,1.7850354577178393
1963,2437,3,14.24,2018,6.0,103.35,1.7565205942491002,2.0480104895773596,1.6417632150487411,1.3709321760086062
1964,2438,4,45.18,2018,8.0,78.85,1.7657868337257225,2.2868910251480745,1.6998762339785092,1.1149127636199945
1965,2439,4,33.78,2018,8.0,51.27,1.5387760615475774,2.0392462517912797,1.5769135953441495,1.1217837395243635
1966,2440,5,52.32,2018,9.0,60.45,1.4435377615473821,2.0010212505364944,1.9733042391605549,1.2567183691308277
1967,2441,8,110.58,2018,7.0,87.65,1.7239195974369412,2.1365182469689614,1.5958931392765543,1.1958053492743226
1968,2443,8,88.98000000000002,2018,7.0,123.43,1.919216620998498,2.0230744374379395,1.6154459457217978,1.3191461310021184
1969,2444,11,139.74,2018,6.0,106.08,1.988010547116834,2.1315140944090354,1.9310332951784335,1.574191653891575
1970,2445,1,6.87,2018,8.0,76.34,1.4157979262726648,1.520023112069993,1.5067480630817869,1.277894696035422
1971,2446,10,107.33,2018,9.0,44.08,1.4529238836486482,1.9296624791425565,1.6255685980471126,1.1816244833524434
1972,2449,11,106.86,2018,8.0,46.53,1.447407563288305,2.0292736715382413,1.919259525191087,1.306749381188631
1973,2450,9,103.03,2018,8.0,89.72,1.516051145773627,2.115086509488353,2.014388125822363,1.35264041114347
1974,2452,6,109.09,2018,8.0,82.52,1.4942497412890337,2.191879800725515,1.9491286899983746,1.4054342188242506
1975,2453,2,35.28,2018,9.0,45.28,1.097764443658832,1.7796651146425106,2.038681040030825,1.2989948181600175
1976,2454,8,80.38,2018,9.0,31.54,1.5309812750454466,1.7753469949708922,1.5345530864920847,1.1242920180259306
1977,2455,12,114.37,2018,5.0,74.78,2.1072580637252813,2.045050289632137,1.4398911448010976,1.2469195815172105
1978,2456,3,72.83999999999999,2018,7.0,103.56,1.5580571069491427,2.191152793696961,1.545524523718207,1.186893683983491
1979,2457,1,27.31,2018,7.0,133.65,2.1143715292548335,2.381690679274125,1.5770617231092205,0.9003801961642737
1980,2458,4,42.519999999999996,2018,8.0,85.03,1.7318150864358324,2.304705673258631,1.6845638795388194,1.2460463008268068
1981,2461,6,66.09,2018,9.0,34.46,1.3295159581325446,1.8579653000318688,1.87428652119761,1.217669530780748
1982,2463,9,116.71000000000001,2018,9.0,45.13,1.1881360648482682,1.6907515515182197,1.860073518066099,1.1968615442273225
1983,2464,9,76.66999999999999,2018,9.0,72.27,1.3268715317917443,1.8935489182172676,1.8553885085842738,1.3974031081251859
1984,2465,8,50.62,2018,7.0,70.63,1.7002889885605468,2.224700893953605,1.8656951374803001,1.1521885478150364
1985,2466,10,90.60000000000001,2018,7.0,119.99,2.0757956930514188,2.252268478689228,1.8560330033613308,1.0960268862139941
1986,2469,2,6.07,2018,9.0,22.74,1.1845164999861129,1.557600687319737,1.9396028171962303,1.5160685072932676
1987,2470,1,22.53,2018,9.0,46.16,1.5531972479879659,1.8927502953431934,1.8576249338513195,1.3206115686764637
1988,2471,6,83.21000000000001,2018,9.0,44.53,1.161803592072343,1.9657579279248032,1.7837028146982337,1.1522268477426856
1989,2473,8,110.02,2018,8.0,35.04,1.5375430711202598,2.0343804478175223,1.5759654446867501,1.2347790268895482
1990,2474,12,152.34,2018,8.0,76.75,1.7105739449668773,2.0201494778329585,1.4538865073524396,1.2281535359583207
1991,2476,14,75.57,2018,10.0,21.72,1.184890714906821,1.5590290950358516,1.7271055951532415,1.2596408775155412
1992,2479,7,100.33,2018,9.0,67.99,1.40516943299304,2.1489394139740297,1.9543238121209425,1.6145605711607773
1993,2485,10,131.43,2018,5.0,72.77,2.075456367560041,1.919502207278149,1.412492310147587,1.2285762361252002
1994,2486,4,36.86,2018,9.0,32.98,1.3822914560118704,1.8699407012226363,1.8254056181241682,1.2298735311004048
1995,2490,4,17.39,2018,9.0,15.64,1.1639005476443494,1.8581461645026893,1.7639106454871505,1.2436043260132386
1996,2495,9,72.59,2018,9.0,50.7,1.2301916557982806,1.758618063820048,1.8771752432695026,1.3255593423619094
1997,2497,2,13.260000000000002,2018,6.0,70.05,1.9925864829467537,2.1716303327012345,1.2845095972309855,1.1354514407804244
1998,2499,21,211.6,2018,7.0,82.53,2.0525485643813757,2.261813463255016,1.8409584019670984,1.1802376534780064
1999,2500,4,15.11,2018,9.0,55.31,1.2429803888725122,1.323646555837006,1.9928897810956385,1.1681195651562097
2000,2501,18,218.2,2018,7.0,82.03,1.9283695255913418,2.2532239508096095,1.8118523068640346,1.2054089709853382
2001,2503,8,53.13,2018,9.0,64.22,1.563304897774811,2.164716143985995,1.9283680959657694,1.1686567170505326
2002,2504,4,19.5,2018,9.0,68.99,1.6543688106636492,2.1725420343057302,2.046189379354459,1.196968643366169
2003,2506,2,11.97,2018,9.0,64.48,1.5296732108578996,2.028496192099642,2.0641591921510534,1.2392866561530127
2004,2507,1,7.99,2018,7.0,93.77,1.6660991441180455,2.0935199711082584,1.5591558560084051,1.2004623520174793
2005,2508,5,49.06,2018,7.0,73.61,1.676088329887762,2.151405094794246,1.652073855603598,1.18536885601476
2006,2509,5,22.730000000000004,2018,9.0,51.85,1.5786843104482173,2.020393352872879,1.8942425767447069,1.1721308124405303
2007,2511,6,25.279999999999998,2018,9.0,70.46,1.5302410741522672,1.961067847951914,1.7709031661720012,1.2175959079233343
2008,2512,6,31.89,2018,9.0,68.47,1.4763637899161801,1.9836844035380206,2.0427293526867683,1.351405094959125
2009,2513,5,32.970000000000006,2018,8.0,60.61,1.8924381888607904,2.0943900667727355,1.6417929742654742,1.32648625138887
2010,2517,3,17.939999999999998,2018,9.0,101.55,1.6350568917858506,2.044454252630544,1.8398594041667482,1.6066262338040016
2011,2518,2,17.32,2018,8.0,104.22,1.7586229729131726,2.2963426985535,2.0516314742750694,1.7684923014613236
2012,2519,6,65.33,2018,7.0,103.44,2.0175512409046346,2.0962552072031766,1.789999810666516,1.604830482684279
2013,2520,7,50.85999999999999,2018,8.0,86.02,1.585078188189778,2.018252541822394,1.9395118880972533,1.744438412635588
2014,2521,3,22.03,2018,8.0,99.75,1.6295606890973888,1.9290933977625802,1.8393747917837175,1.1839410021279113
2015,2522,1,0.75,2018,7.0,99.73,1.809959826990962,2.091659227386117,1.7246884634594122,1.4357213554903865
